36
21
37
19
40
30
34
29
30
31
36
36
36
33
29
29
27
26
28
41
28
29
30
34
32
30
29
29
28
35
35
38
29
29
28
40
42
36
37
33
28
27
26
27
30
26
31
34
35
33
35
31
29
31
32
29
31
32
30
29
32
31
27
29
33
30
28
32
27
27
31
27
38
20
26
27
30
27
27
26
27
27
25
26
26
53
52
26
28
29
28
29
29
30
29
29
28
27
27
26
26
29
31
29
27
29
31
31
30
28
28
28
28
27
55
38
20
29
27
29
28
27
27
27
37
41
26
25
26
31
29
27
30
28
28
30
28
27
26
31
28
25
37
41
26
27
26
26
53
28
27
28
26
30
27
29
27
32
29
29
28
28
29
28
28
29
28
30
57
29
29
27
27
27
29
39
35
33
33
30
29
29
30
31
27
30
29
29
27
27
27
26
29
44
33
36
38
34
33
37
33
32
31
33
28
29
31
28
31
28
34
31
38
18
28
30
27
28
30
30
29
30
31
29
29
28
28
27
26
27
26
25
51
26
29
26
29
51
27
25
25
26
27
28
27
26
28
30
28
28
27
28
26
26
29
27
31
27
30
28
26
27
27
28
52
29
31
28
31
27
29
31
30
28
28
27
30
27
27
27
28
26
27
26
26
27
26
54
27
27
29
28
26
30
29
37
20
28
29
30
29
27
31
27
30
28
30
27
30
29
27
33
31
30
28
29
28
28
30
26
30
30
27
30
27
38
27
18
25
55
26
27
27
28
27
27
30
29
27
29
26
27
30
30
27
30
27
30
29
29
27
31
28
27
28
30
26
30
27
28
29
27
28
30
30
30
27
32
29
27
31
28
30
30
31
28
31
29
27
27
29
38
17
29
27
31
30
27
30
28
27
30
29
26
30
29
27
31
29
28
27
27
26
27
28
28
28
25
54
28
30
28
28
29
33
31
34
30
31
32
33
33
30
32
30
31
33
32
29
30
30
28
29
31
28
28
28
27
29
29
32
30
32
28
31
30
28
32
30
27
30
29
28
27
30
28
30
27
28
28
29
30
28
35
36
32
30
28
31
30
27
30
29
27
29
30
27
31
32
30
31
31
29
33
29
31
30
28
31
26
32
28
28
31
28
29
31
